"Data_source","x","y","dsid","type","AUPRC_label"
"observed",0.037,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.038,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.039,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.04,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.041,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.042,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.043,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.044,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.045,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.046,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.047,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.048,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.049,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.05,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.051,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.052,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.053,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.054,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.055,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.056,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.057,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.058,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.059,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.06,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.061,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.062,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.063,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.064,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.065,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.066,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.0666666666666667,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.067,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.068,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.069,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.07,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.071,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.072,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.073,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.074,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.075,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.076,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.077,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.078,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.079,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.08,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.081,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.082,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.083,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.084,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.085,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.086,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.087,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.088,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.089,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.09,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.091,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.092,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.093,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.094,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.095,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.096,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.097,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.098,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.099,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.1,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.101,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.102,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.103,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.104,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.105,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.106,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.107,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.108,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.109,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.11,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.111,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.112,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.113,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.114,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.115,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.116,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.117,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.118,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.119,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.12,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.121,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.122,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.123,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.124,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.125,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.126,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.127,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.128,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.129,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.13,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.131,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.132,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.133,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.133333333333333,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.134,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.135,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.136,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.137,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.138,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.139,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.14,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.141,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.142,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.143,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.144,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.145,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.146,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.147,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.148,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.149,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.15,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.151,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.152,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.153,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.154,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.155,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.156,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.157,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.158,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.159,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.16,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.161,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.162,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.163,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.164,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.165,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.166,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.166666666666667,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.167,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.168,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.169,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.17,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.171,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.172,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.173,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.174,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.175,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.176,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.177,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.178,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.179,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.18,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.181,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.182,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.183,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.184,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.185,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.186,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.187,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.188,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.189,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.19,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.191,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.192,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.193,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.194,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.195,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.196,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.197,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.198,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.199,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.2,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.201,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.202,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.203,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.204,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.205,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.206,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.207,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.208,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.209,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.21,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.211,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.212,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.213,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.214,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.215,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.216,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.217,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.218,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.219,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.22,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.221,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.222,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.223,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.224,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.225,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.226,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.227,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.228,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.229,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.23,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.231,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.232,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.233,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.233333333333333,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.234,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.235,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.236,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.237,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.238,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.239,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.24,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.241,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.242,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.243,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.244,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.245,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.246,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.247,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.248,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.249,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.25,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.251,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.252,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.253,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.254,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.255,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.256,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.257,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.258,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.259,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.26,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.261,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.262,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.263,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.264,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.265,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.266,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.266666666666667,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.267,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.268,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.269,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.27,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.271,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.272,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.273,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.274,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.275,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.276,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.277,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.278,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.279,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.28,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.281,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.282,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.283,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.284,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.285,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.286,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.287,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.288,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.289,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.29,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.291,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.292,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.293,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.294,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.295,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.296,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.297,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.298,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.299,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.3,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.301,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.302,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.303,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.304,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.305,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.306,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.307,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.308,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.309,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.31,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.311,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.312,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.313,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.314,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.315,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.316,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.317,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.318,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.319,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.32,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.321,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.322,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.323,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.324,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.325,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.326,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.327,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.328,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.329,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.33,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
"observed",0.331,1,"1","Precision-Recall Curve","observed (AUPRC=0.894)"
